noise_level,confidence,human_label,n_all_pilot,n_train_min_over_folds,P_true_airplane,P_true_bear,P_true_bicycle,P_true_bird,P_true_boat,P_true_bottle,P_true_car,P_true_cat,P_true_chair,P_true_clock,P_true_dog,P_true_elephant,P_true_keyboard,P_true_knife,P_true_oven,P_true_truck
110,low,cat,40,28,0.017857142857142856,0.25,0.017857142857142856,0.07142857142857142,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.23214285714285715,0.05357142857142857,0.017857142857142856,0.10714285714285714,0.05357142857142857,0.03571428571428571,0.017857142857142856,0.05357142857142857,0.017857142857142856
110,low,chair,33,22,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.061224489795918366,0.061224489795918366,0.02040816326530612,0.14285714285714285,0.22448979591836735,0.02040816326530612,0.08163265306122448,0.061224489795918366,0.02040816326530612,0.061224489795918366,0.12244897959183673,0.02040816326530612
110,low,clock,12,9,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.17857142857142858,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571
110,low,dog,37,25,0.018867924528301886,0.18867924528301888,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.09433962264150944,0.03773584905660377,0.03773584905660377,0.1509433962264151,0.20754716981132076,0.07547169811320754,0.018867924528301886,0.018867924528301886,0.018867924528301886
110,low,elephant,24,18,0.025,0.1,0.025,0.025,0.025,0.05,0.025,0.025,0.075,0.025,0.025,0.475,0.025,0.025,0.025,0.025
110,low,keyboard,34,25,0.06,0.04,0.02,0.02,0.02,0.02,0.02,0.04,0.08,0.02,0.02,0.04,0.18,0.16,0.22,0.04
110,low,knife,25,16,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.024390243902439025,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.04878048780487805,0.07317073170731707,0.04878048780487805,0.43902439024390244,0.024390243902439025,0.024390243902439025
110,low,oven,39,23,0.01818181818181818,0.01818181818181818,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.10909090909090909,0.01818181818181818,0.01818181818181818,0.10909090909090909,0.05454545454545454,0.01818181818181818,0.05454545454545454,0.07272727272727272,0.05454545454545454,0.36363636363636365,0.01818181818181818
110,low,truck,16,10,0.03125,0.03125,0.03125,0.03125,0.0625,0.09375,0.03125,0.03125,0.0625,0.0625,0.03125,0.03125,0.03125,0.09375,0.1875,0.15625
110,medium,airplane,22,14,0.5,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.10526315789473684,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421
110,medium,bear,20,13,0.027777777777777776,0.5277777777777778,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776
110,medium,bicycle,25,19,0.024390243902439025,0.024390243902439025,0.5609756097560976,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.04878048780487805,0.024390243902439025
110,medium,bird,20,11,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.5,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776
110,medium,boat,27,20,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.4186046511627907,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.023255813953488372
110,medium,bottle,21,10,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.4864864864864865,0.02702702702702703,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703
110,medium,car,18,12,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.3235294117647059,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.14705882352941177
110,medium,cat,22,14,0.02631578947368421,0.13157894736842105,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.4473684210526316,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421
110,medium,chair,11,3,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.2962962962962963,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035
110,medium,clock,19,12,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.42857142857142855,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857
110,medium,dog,28,14,0.045454545454545456,0.06818181818181818,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.06818181818181818,0.045454545454545456,0.022727272727272728,0.45454545454545453,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728
110,medium,elephant,22,16,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.47368421052631576,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421
110,medium,keyboard,36,23,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.5384615384615384,0.057692307692307696,0.15384615384615385,0.019230769230769232
110,medium,knife,31,19,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.0425531914893617,0.5957446808510638,0.0425531914893617,0.02127659574468085
110,medium,oven,34,24,0.02,0.02,0.02,0.02,0.02,0.06,0.02,0.02,0.02,0.08,0.02,0.02,0.08,0.04,0.5,0.04
110,medium,truck,9,6,0.04,0.04,0.04,0.04,0.04,0.04,0.08,0.04,0.08,0.04,0.04,0.04,0.04,0.08,0.12,0.2
110,high,airplane,74,43,0.7666666666666667,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.06666666666666667,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.011111111111111112
110,high,bear,21,12,0.02702702702702703,0.5945945945945946,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
110,high,bicycle,67,45,0.024096385542168676,0.012048192771084338,0.7951807228915663,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.024096385542168676,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338
110,high,bird,67,43,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.7831325301204819,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.03614457831325301,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.024096385542168676
110,high,boat,47,28,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.7142857142857143,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.031746031746031744
110,high,bottle,29,18,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.6444444444444445,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223
110,high,car,81,40,0.030927835051546393,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.020618556701030927,0.7319587628865979,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.020618556701030927,0.010309278350515464,0.020618556701030927,0.07216494845360824
110,high,cat,50,23,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.7727272727272727,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.015151515151515152
110,high,chair,17,8,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.42424242424242425,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.030303030303030304
110,high,clock,70,43,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.7790697674418605,0.011627906976744186,0.011627906976744186,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.011627906976744186
110,high,dog,47,31,0.015873015873015872,0.07936507936507936,0.015873015873015872,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.6507936507936508,0.047619047619047616,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872
110,high,elephant,54,39,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.7428571428571429,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285
110,high,keyboard,80,49,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.041666666666666664,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.020833333333333332,0.010416666666666666,0.010416666666666666,0.75,0.010416666666666666,0.052083333333333336,0.020833333333333332
110,high,knife,83,53,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.010101010101010102,0.8484848484848485,0.010101010101010102,0.010101010101010102
110,high,oven,29,21,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.1111111111111111,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.5555555555555556,0.022222222222222223
110,high,truck,39,26,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.03636363636363636,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.05454545454545454,0.6545454545454545
125,low,airplane,39,30,0.2909090909090909,0.10909090909090909,0.01818181818181818,0.03636363636363636,0.09090909090909091,0.05454545454545454,0.03636363636363636,0.10909090909090909,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.07272727272727272,0.05454545454545454,0.01818181818181818,0.03636363636363636,0.01818181818181818
125,low,bear,44,33,0.03333333333333333,0.23333333333333334,0.05,0.05,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.06666666666666667,0.08333333333333333,0.016666666666666666,0.13333333333333333,0.15,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.03333333333333333
125,low,bicycle,31,22,0.02127659574468085,0.10638297872340426,0.2978723404255319,0.02127659574468085,0.0851063829787234,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.06382978723404255,0.02127659574468085,0.0425531914893617,0.10638297872340426,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.06382978723404255
125,low,bird,40,29,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.3392857142857143,0.03571428571428571,0.03571428571428571,0.017857142857142856,0.10714285714285714,0.017857142857142856,0.017857142857142856,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.03571428571428571,0.05357142857142857,0.017857142857142856
125,low,boat,79,57,0.07368421052631578,0.042105263157894736,0.042105263157894736,0.07368421052631578,0.18947368421052632,0.06315789473684211,0.031578947368421054,0.05263157894736842,0.07368421052631578,0.042105263157894736,0.021052631578947368,0.08421052631578947,0.05263157894736842,0.042105263157894736,0.06315789473684211,0.05263157894736842
125,low,bottle,20,12,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.3611111111111111,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.027777777777777776
125,low,car,46,30,0.06451612903225806,0.016129032258064516,0.04838709677419355,0.03225806451612903,0.03225806451612903,0.04838709677419355,0.1935483870967742,0.03225806451612903,0.06451612903225806,0.04838709677419355,0.04838709677419355,0.03225806451612903,0.03225806451612903,0.08064516129032258,0.14516129032258066,0.08064516129032258
125,low,cat,73,55,0.011235955056179775,0.1797752808988764,0.033707865168539325,0.11235955056179775,0.02247191011235955,0.033707865168539325,0.011235955056179775,0.24719101123595505,0.033707865168539325,0.02247191011235955,0.11235955056179775,0.07865168539325842,0.033707865168539325,0.02247191011235955,0.033707865168539325,0.011235955056179775
125,low,chair,46,31,0.016129032258064516,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.03225806451612903,0.016129032258064516,0.016129032258064516,0.08064516129032258,0.16129032258064516,0.016129032258064516,0.04838709677419355,0.08064516129032258,0.04838709677419355,0.11290322580645161,0.20967741935483872,0.016129032258064516
125,low,clock,22,16,0.02631578947368421,0.10526315789473684,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.07894736842105263,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.07894736842105263,0.02631578947368421
125,low,dog,48,35,0.015625,0.09375,0.0625,0.09375,0.015625,0.015625,0.015625,0.15625,0.078125,0.015625,0.234375,0.0625,0.03125,0.015625,0.03125,0.0625
125,low,elephant,35,25,0.0196078431372549,0.09803921568627451,0.0196078431372549,0.058823529411764705,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.49019607843137253,0.0196078431372549,0.0196078431372549,0.058823529411764705,0.0196078431372549
125,low,keyboard,75,55,0.03296703296703297,0.02197802197802198,0.02197802197802198,0.02197802197802198,0.04395604395604396,0.10989010989010989,0.01098901098901099,0.03296703296703297,0.04395604395604396,0.06593406593406594,0.01098901098901099,0.02197802197802198,0.24175824175824176,0.0989010989010989,0.1978021978021978,0.02197802197802198
125,low,knife,37,26,0.018867924528301886,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.03773584905660377,0.05660377358490566,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.05660377358490566,0.05660377358490566,0.03773584905660377,0.4339622641509434,0.03773584905660377,0.05660377358490566
125,low,oven,53,36,0.028985507246376812,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.028985507246376812,0.057971014492753624,0.014492753623188406,0.043478260869565216,0.08695652173913043,0.028985507246376812,0.028985507246376812,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.43478260869565216,0.014492753623188406
125,low,truck,22,12,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.07894736842105263,0.07894736842105263,0.05263157894736842,0.15789473684210525,0.23684210526315788
125,medium,airplane,24,16,0.475,0.025,0.05,0.025,0.1,0.025,0.05,0.05,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
125,medium,bear,20,13,0.027777777777777776,0.3888888888888889,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.08333333333333333,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776
125,medium,bicycle,21,11,0.02702702702702703,0.02702702702702703,0.5405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.02702702702702703
125,medium,bird,27,19,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.4883720930232558,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372
125,medium,boat,31,22,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.3829787234042553,0.02127659574468085,0.1276595744680851,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.06382978723404255,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.06382978723404255
125,medium,bottle,22,12,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.47368421052631576,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421
125,medium,car,34,23,0.04,0.02,0.04,0.02,0.04,0.04,0.36,0.04,0.04,0.04,0.02,0.04,0.06,0.04,0.06,0.1
125,medium,cat,25,14,0.024390243902439025,0.12195121951219512,0.04878048780487805,0.024390243902439025,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.3902439024390244,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.0975609756097561,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025
125,medium,chair,18,10,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.38235294117647056,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.029411764705882353
125,medium,clock,18,10,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.5,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353
125,medium,dog,27,20,0.023255813953488372,0.11627906976744186,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.37209302325581395,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.023255813953488372
125,medium,elephant,24,16,0.025,0.05,0.025,0.05,0.05,0.025,0.025,0.05,0.05,0.025,0.05,0.425,0.025,0.025,0.075,0.025
125,medium,keyboard,29,18,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.08888888888888889,0.022222222222222223,0.022222222222222223,0.5111111111111111,0.06666666666666667,0.06666666666666667,0.022222222222222223
125,medium,knife,29,21,0.022222222222222223,0.044444444444444446,0.022222222222222223,0.06666666666666667,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.6,0.022222222222222223,0.022222222222222223
125,medium,oven,21,13,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.02702702702702703,0.02702702702702703,0.08108108108108109,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.05405405405405406,0.08108108108108109,0.35135135135135137,0.02702702702702703
125,medium,truck,16,8,0.0625,0.03125,0.0625,0.03125,0.09375,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.125,0.3125
125,high,airplane,64,38,0.65,0.0125,0.0125,0.0375,0.125,0.0125,0.0125,0.025,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.025
125,high,bear,12,7,0.03571428571428571,0.39285714285714285,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571
125,high,bicycle,44,29,0.016666666666666666,0.016666666666666666,0.7166666666666667,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.016666666666666666,0.016666666666666666
125,high,bird,28,15,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.5681818181818182,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728
125,high,boat,26,14,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.47619047619047616,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.07142857142857142
125,high,bottle,17,11,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.5151515151515151,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304
125,high,car,53,25,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.028985507246376812,0.028985507246376812,0.6521739130434783,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.043478260869565216,0.028985507246376812,0.014492753623188406,0.057971014492753624
125,high,cat,29,19,0.022222222222222223,0.06666666666666667,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.022222222222222223,0.5111111111111111,0.022222222222222223,0.044444444444444446,0.06666666666666667,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.022222222222222223
125,high,chair,8,2,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.25,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.041666666666666664
125,high,clock,58,36,0.013513513513513514,0.013513513513513514,0.02702702702702703,0.013513513513513514,0.013513513513513514,0.02702702702702703,0.013513513513513514,0.013513513513513514,0.013513513513513514,0.7567567567567568,0.013513513513513514,0.013513513513513514,0.02702702702702703,0.013513513513513514,0.013513513513513514,0.013513513513513514
125,high,dog,26,16,0.023809523809523808,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.09523809523809523,0.023809523809523808,0.023809523809523808,0.4523809523809524,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.023809523809523808
125,high,elephant,20,13,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.5,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776
125,high,keyboard,57,36,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0684931506849315,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.684931506849315,0.0136986301369863,0.0410958904109589,0.0136986301369863
125,high,knife,63,36,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.7974683544303798,0.012658227848101266,0.02531645569620253
125,high,oven,14,9,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.1,0.03333333333333333,0.03333333333333333,0.1,0.1,0.3,0.03333333333333333
125,high,truck,15,9,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.45161290322580644
